num_nodes,p,r,prob_selected,edge_method,time_mc,approximation,time_ic_apporx,rmse,pearson,spearman,auc
1000,0.02,0.0,0.001,random_0.5,0.2284243106842041,dmp,0.06595635414123535,0.0299244208441816,tensor(0.8445),0.7937777950247358,0.9985473684210526
1000,0.02,0.0,0.001,random_0.5,0.2284243106842041,Srivastava,0.0033807754516601562,0.007190014479756412,tensor(0.9941),0.8172464918344161,0.9890210526315789
1000,0.02,0.0,0.001,random_0.5,0.2284243106842041,ALE,0.002011537551879883,0.042910232578603845,tensor(0.9931),0.688375992323312,0.919157894736842
1000,0.02,0.0,0.001,random_0.5,0.2284243106842041,Modified_ALE,0.002115964889526367,0.021114580589069048,tensor(0.9637),0.817242274526873,0.9889999999999999
1000,0.02,0.0,0.001,random_0.5,0.1890561580657959,Matic,0.001789093017578125,0.003862508724596215,tensor(0.9971),0.49957227609855487,0.6220190958866917
1000,0.02,0.0,0.001,random_0.5,0.1890561580657959,fixed_point,0.007338523864746094,0.009915115533044654,tensor(0.9827),0.5398140926029572,0.9624021448934341
1000,0.02,0.0,0.001,random_0.5,0.1890561580657959,dmp,0.06738948822021484,0.017686652066587275,tensor(0.9326),0.4994977334528032,0.6220021267930675
1000,0.02,0.0,0.001,random_0.5,0.1890561580657959,Srivastava,0.0033926963806152344,0.005458436407809577,tensor(0.9944),0.39417388204353154,0.5714285714285714
1000,0.02,0.0,0.001,random_0.5,0.1890561580657959,ALE,0.002036571502685547,0.04646440074832941,tensor(0.9906),0.33406549564483046,0.5510204081632653
1000,0.02,0.0,0.001,random_0.5,0.1890561580657959,Modified_ALE,0.0021173954010009766,0.016481805568373576,tensor(0.9585),0.394173910596721,0.5714285714285714
1000,0.02,0.0,0.001,random_0.5,0.17763233184814453,Matic,0.0018131732940673828,0.003354074875671098,tensor(0.9963),0.7039687094173117,0.8789789473684211
1000,0.02,0.0,0.001,random_0.5,0.17763233184814453,fixed_point,0.007424116134643555,0.00934192295702691,tensor(0.9755),0.5016099215694201,0.9965052631578948
1000,0.02,0.0,0.001,random_0.5,0.17763233184814453,dmp,0.06453180313110352,0.0227415512272621,tensor(0.8893),0.7036768202105406,0.8787157894736842
1000,0.02,0.0,0.001,random_0.5,0.17763233184814453,Srivastava,0.003284931182861328,0.004712317588740328,tensor(0.9933),0.5675598493727024,0.73
1000,0.02,0.0,0.001,random_0.5,0.17763233184814453,ALE,0.0019364356994628906,0.021832102011572582,tensor(0.9981),0.4289943369946898,0.63
